shop_id,name,address,district,lng,lat,rating,review_count,avg_price,price_level,packages,package_count,opening_hours,phone,tags,source,crawl_time
k8szwxQc66MGKzh6,魅KTV·AI辅唱(新辰里酒仙桥店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,4.1,1645.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""68,138,151"", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""68,138,151"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""68,138,151"", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""68,138,151"", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""68,138,151"", ""mentions"": ""12"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 酒仙桥商圈 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""0.7200"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:07
l9OYA18Kcf79pDME,云端量贩式KTV,北京华联BHG Mall平谷店西2门西100米,平谷区,117.092567,40.146784,3.5,19.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""50,30"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""50,30"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""50,30"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""50,30"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""50,30"", ""mentions"": ""6"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""平谷区 / 平谷城区 / 休闲娱乐"", ""amap_best_name"": ""云端俱乐部"", ""amap_best_score"": ""0.6514"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:07
G4F9O9tsWDaCuGdz,唱吧麦颂KTV(日坛店),西单北大街130号华威潮铺街5层,西城区,116.374545,39.911608,4.0,1467.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""11"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 朝外大街 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂量贩KTV(西单店)"", ""amap_best_score"": ""0.7778"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:08
k9eIbTS0GisX3Xot,魅KTV·AI辅唱(东坝店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,4.6,752.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""48"", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""48"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""48"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""48"", ""mentions"": ""4"", ""source"": ""review_text""}]",4.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 东坝 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""0.7619"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:08
jKhBbG0i6whuJCuE,5号KTV音乐广场(天通苑店),新华西街60号院211万达金街A1区,通州区,116.638611,39.904518,3.3,1011.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""178,118,308"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""178,118,308"", ""mentions"": ""12"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""178,118,308"", ""mentions"": ""17"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""178,118,308"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""178,118,308"", ""mentions"": ""4"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 天通苑 / 量贩式KTV"", ""amap_best_name"": ""松果音乐KTV(通州万达店)"", ""amap_best_score"": ""0.5217"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:09
k6yYdUcOgT4uuHjl,酷秀KTV(丽泽新光界店),北京城区丰台北路18号院金唐新光界商场5层,丰台区,116.30489,39.865945,4.8,524.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""80"", ""mentions"": ""10"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""80"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""80"", ""mentions"": ""13"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""80"", ""mentions"": ""4"", ""source"": ""review_text""}]",4.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 丽泽桥/丰管路 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV(丽泽新光界店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:09
l3b4rDb5Y7dKoYVI,鑫堡康年KTV,良乡西潞北大街81号,房山区,116.136427,39.737294,3.6,658.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""15,78"", ""mentions"": ""10"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""15,78"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""15,78"", ""mentions"": ""26"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""15,78"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""15,78"", ""mentions"": ""10"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 良乡 / 量贩式KTV"", ""amap_best_name"": ""鑫堡康年KTV(良乡店)"", ""amap_best_score"": ""0.6954"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:09
G9ftwv896pcYDHGI,魅KTV·AI辅唱(新辰里亚运村店),北辰东路8号院新辰里购物中心B1九本居酒屋旁,朝阳区,116.406622,39.991735,4.3,1429.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""12,68"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""12,68"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""12,68"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""12,68"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""12,68"", ""mentions"": ""5"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 亚运村商圈 / 量贩式KTV"", ""amap_best_name"": ""魅KTV(新辰里购物中心亚运村店)"", ""amap_best_score"": ""0.7143"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:10
H5uMoIMI7V6CthVC,酷秀KTV(双井富力城店),东三环中路65号北京富力广场F8层,朝阳区,116.460629,39.895483,4.6,1626.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""10"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""8"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 双井 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV(富力城店)"", ""amap_best_score"": ""0.8889"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:10
l4NsAHCTEGGEnYsx,同乐迪智慧KTV·T,云岗路与迎宾东路交叉口东南100米,丰台区,116.167018,39.809165,3.9,3268.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""120,788,129"", ""mentions"": ""17"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""120,788,129"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""120,788,129"", ""mentions"": ""18"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""120,788,129"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""120,788,129"", ""mentions"": ""8"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 望京 / 量贩式KTV"", ""amap_best_name"": ""友乐迪量贩式KTV"", ""amap_best_score"": ""0.4444"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:11
HaaroX2xzZkElUX4,唱吧麦颂KTV(惠新东桥对外经贸大学珠宝城店),北京城区惠新东街2号,朝阳区,116.424682,39.987713,4.4,1453.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""13"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""11"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""6"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 亚运村商圈 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(北京惠新东桥对外经贸大学)"", ""amap_best_score"": ""0.8889"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:12
k333O0yV2uuI3hcT,魅KTV·AI辅唱(采育缤纷汇店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,4.8,2239.0,,,,,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 大兴区 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""0.6667"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:12
l3rgeInWwo6mqBGW,酷秀KTV(立水桥店),北京城区立水桥北路水景花园46号楼-01层,朝阳区,116.416149,40.056057,4.5,2372.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""13"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""16"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 天通苑 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV·派对(立水桥店 )"", ""amap_best_score"": ""0.8889"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:13
k6UqAFxnYSB75o6e,天秤座量贩式KTV(路劲广场店),南邵镇双营西路78号路劲世界城2层,昌平区,116.292849,40.206481,3.6,373.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""188,3000,140"", ""mentions"": ""16"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""188,3000,140"", ""mentions"": ""23"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""188,3000,140"", ""mentions"": ""16"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""188,3000,140"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""188,3000,140"", ""mentions"": ""4"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 昌平镇 / 量贩式KTV"", ""amap_best_name"": ""天秤座量贩式KTV(路劲广场店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:13
k1gRvKlc3KVEDtz3,唱吧麦颂KTV(五道口店),北京城区马连道东街15号院1号,西城区,116.331965,39.88444,4.4,1452.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""278,288"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""278,288"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""278,288"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""278,288"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""278,288"", ""mentions"": ""14"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 五道口 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(马连道店)"", ""amap_best_score"": ""0.8000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:14
H86N3Z28JgLb6Bkq,唱吧麦颂KTV(甘家口大厦店),北京城区三里河路17号5层504,海淀区,116.33349,39.927264,4.8,1454.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""1"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 甘家口百货 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(甘家口大厦店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:15
k6vxVTU8pwGoHuUj,5号KTV(常营店),北京城区朝阳北路17号常营回族乡华联商场一层,朝阳区,116.598916,39.926676,4.1,377.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 常营 / 量贩式KTV"", ""amap_best_name"": ""酷秀KTV•派对(常营店)"", ""amap_best_score"": ""0.6250"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:15
H8krtSIIrMPp2UId,魅KTV·AI辅唱(荟聚新光界店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,4.2,147.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""7"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 西红门 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""0.6667"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:15
G6jHNrecTHnhC28H,盛世夜都KTV(沙河东区3号楼店),地区路松街51号院3号楼2层201,昌平区,116.28732,40.147331,3.7,74.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""11,10,38"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""11,10,38"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""11,10,38"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""11,10,38"", ""mentions"": ""3"", ""source"": ""review_text""}]",4.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""密云区 / 密云县县城 / KTV"", ""amap_best_name"": ""酷秀KTV·派对(沙河店)"", ""amap_best_score"": ""0.4348"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:16
l3nrsAGlXYA4YPMN,唱吧麦颂KTV(欢乐谷店),北京城区迎宾街1号院22号楼四层f4-01,平谷区,117.093631,40.14634,4.6,417.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""10"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""68"", ""mentions"": ""9"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 北京欢乐谷 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(北京平谷华联店)"", ""amap_best_score"": ""0.7619"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:16
k8bCQIjgLiWDEGOB,唱吧麦颂KTV(次渠南里店),次渠大街与亦庄通惠灌渠东路交叉口东南80米,通州区,116.573979,39.802534,4.1,381.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": """", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": """", ""mentions"": ""9"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""2"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""7"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 次渠 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(通州次渠店)"", ""amap_best_score"": ""0.8182"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:17
k3zFdEQmmtSqL69D,乐翻天KTV(房山绿地缤纷城店),天星街1号院绿地缤纷城房山店F4层,房山区,116.16074,39.756874,3.8,748.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""10"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""22"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""100"", ""mentions"": ""3"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 良乡 / 量贩式KTV"", ""amap_best_name"": ""乐翻天(房山绿地缤纷城店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:17
l3dN1b7bLTbcoBoR,魅KTV·AI辅唱(通州乐堤港店),黄船埠街2号院2号楼6层601-A602A603,通州区,116.658257,39.923785,4.4,1636.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""10"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""12"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""9"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 北关 / 量贩式KTV"", ""amap_best_name"": ""魅KTV(通州乐堤港店)"", ""amap_best_score"": ""0.8182"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:18
k6yNsrNCSvDeGIOd,唱吧麦颂KTV(石景山和美汇店),和美汇(石景山和美汇店),石景山区,116.126879,39.956861,4.7,358.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""78"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""78"", ""mentions"": ""8"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""78"", ""mentions"": ""12"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""78"", ""mentions"": ""3"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""78"", ""mentions"": ""2"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 五里坨商圈 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(石景山和美汇店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:18
l89q0xuQ2pfjoH4D,CRAYOKE KTV(工体店),北京城区工人体育场西路6号(工人体育场西门南侧200米),朝阳区,116.444276,39.929376,4.2,156.0,,,"[{""title"": ""酒水相关（评论提及）"", ""price_hint"": """", ""mentions"": ""11"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": """", ""mentions"": ""17"", ""source"": ""review_text""}]",2.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 三里屯/工体 / 娱乐会所"", ""amap_best_name"": ""纯K(工体店)"", ""amap_best_score"": ""0.6316"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:19
k8ILwl21yx9bNwdX,魅KTV·AI辅唱(安贞桥店),北三环东路33号苏宁易购西侧4层,东城区,116.409872,39.969401,4.5,2024.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""7"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""10"", ""mentions"": ""4"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 安贞商圈 / 量贩式KTV"", ""amap_best_name"": ""魅KTV·AI辅唱(安贞桥店)"", ""amap_best_score"": ""1.0000"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:19
l9JrSQct1CBpZvBE,唱吧麦颂ktv(回龙观龙旗广场店),回龙观镇育知东路30号院5号楼,昌平区,116.337996,40.072468,4.7,1221.0,,,"[{""title"": ""套餐（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""5"", ""source"": ""review_text""}, {""title"": ""团购（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""6"", ""source"": ""review_text""}, {""title"": ""欢唱时长（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""15"", ""source"": ""review_text""}, {""title"": ""酒水相关（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""4"", ""source"": ""review_text""}, {""title"": ""包厢相关（评论提及）"", ""price_hint"": ""38"", ""mentions"": ""9"", ""source"": ""review_text""}]",5.0,,,"{""category"": """", ""region"": """", ""shop_region"": ""北京 / 回龙观商圈 / 量贩式KTV"", ""amap_best_name"": ""唱吧麦颂KTV(北京回龙观地铁站店)"", ""amap_best_score"": ""0.7407"", ""amap_min_score_applied"": ""0.00"", ""review_rows"": ""100""}",search+review_api+offline_enriched,2026-02-14 23:45:20
