id,name,address,district,lng,lat,type,keyword
B000A9LVP0,合家欢烟酒食品店,前青厂胡同4号,西城区,116.380036,39.895239,购物服务;家居建材市场;建材五金市场|购物服务;便民商店/便利店;便民商店/便利店,便利店
B0K0Z7Z6D2,佑亿佳百姓生活超市,东四北大街398号(东四地铁站A西北口步行340米),东城区,116.417542,39.928061,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFGSQNIH,LAWSON罗森(菜市口南大街店),菜市口南大街58号一层03号,西城区,116.374869,39.881174,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0LU3M7D2E,便利蜂(朝外Men雅宝商城店),朝外大街朝外门公寓1层,朝阳区,116.442185,39.922296,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFLCIIG3,7-ELEVEn(蓝筹名座店),朝外北街北侧蓝筹名座C座,朝阳区,116.438815,39.927119,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B0FFKOWTBA,嗨家便利,广渠门内夕照寺东玖大厦B座,东城区,116.440376,39.889858,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFG8NAN6,LAWSON罗森(富华大厦店),朝阳门北大街8号D座一层1-A,东城区,116.435853,39.930432,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFH8U9AR,7-ELEVEn(太平桥东侧店),丰盛胡同28号楼1层101-11(太平洋保险大厦旁),西城区,116.366188,39.918205,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B0G2MO2SHV,什刹海小卖部,北京城区后海北沿8号,西城区,116.392410,39.939635,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFF9UOE6,好邻居便利店(宣武门西大街店),宣武门西大街103号1层,西城区,116.365852,39.900002,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFG8OIHK,好邻居连锁便利店(永安里中街店),永安里中街25号临丙25号,朝阳区,116.447761,39.905060,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0KA9YMQ9H,LAWSON罗森(泓晟国际中心店),朝阳门北大街9号泓晟国际中心B1层,东城区,116.432841,39.930710,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0HUJ5ZSGS,7-ELEVEn(菜市口大街西侧店),平原里21-1035号(陶然亭地铁站A西北口步行240米),西城区,116.373812,39.880525,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B000A81K4I,7-ELEVEn(佳汇国际中心店),佳汇中心B座,朝阳区,116.440791,39.928204,购物服务;便民商店/便利店;7-ELEVEn便利店|购物服务;服装鞋帽皮具店;品牌服装店,便利店
B0I13PO1H3,好邻居便利店(灵境小区店),太仆寺街33号灵境小区,西城区,116.379335,39.914735,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFIVIOJW,便利蜂(光华路SOHO-1期店),光华路22号光华路SOHO-1期F1层110AB,朝阳区,116.452622,39.913090,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0HU6X61BV,便利蜂(丰汇园小区丰汇时代大厦店),丰汇园11号楼丰汇时代大厦一层商业2-1,西城区,116.364503,39.915809,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A8VPNB,7-ELEVEn(北新桥店),东四北大街30号房一层(北新桥地铁站C东南口步行160米),东城区,116.417106,39.939362,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B0FFFOH55F,桂馨斋南横街店,平原里小区北区北门旁,西城区,116.371961,39.883098,购物服务;综合市场;农副产品市场|购物服务;便民商店/便利店;便民商店/便利店|餐饮服务;餐饮相关场所;餐饮相关,便利店
B0KKLU8T97,雅宝便利店(儿研所店),雅宝路3号,朝阳区,116.438778,39.915725,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFFW5WZ8,LAWSON罗森(金融街店),金城坊街9号商业地下02号部分面积,西城区,116.362618,39.916723,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFJ9TP2U,好邻居便利店(西单店),复兴门内大街45号北平房5号,西城区,116.370503,39.908782,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0H6LDDLNR,便利蜂(通用国际中心店),永安东里甲3号院1号楼0108号通用国际中心A座,朝阳区,116.450832,39.905166,购物服务;便民商店/便利店;便民商店/便利店,便利店
B000A84CXT,7-ELEVEn(瑞士公寓店),工体北路66号瑞士公寓2号楼商业109单元,东城区,116.436790,39.932608,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B000A1E31B,北汽宣武门加油站便利店,宣武门西大街2号(宣武门地铁站H西南口步行90米),西城区,116.373162,39.899278,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0H1J5OQV1,易捷便利店(中国石化景山加油站店),景山后街7号,东城区,116.397418,39.928697,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0K2PUL89W,7-ELEVEn(陶然亭地铁店),陶然亭路63号1幢1层1-3,西城区,116.375191,39.878750,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFH14IJV,易捷便利店(广渠家园6号楼店),广渠家园6号楼1层(广渠门外地铁站D西南口步行200米),东城区,116.446368,39.893033,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0FFFYLGM8,7-ELEVEn(东四十条一号店),东四十条甲22号1幢一层A2号,东城区,116.430735,39.932627,购物服务;便民商店/便利店;7-ELEVEn便利店,便利店
B0JG5ZT4BB,便利蜂(建外SOHO店),东三环中路39号院建外SOHO17号楼1层,朝阳区,116.452715,39.906075,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0KA7C6WPT,7-ELEVEn(鼓楼东大街店),鼓楼东大街139-2号,东城区,116.402534,39.940967,购物服务;购物相关场所;购物相关场所,便利店
B0LG9HTMQ3,安心购超市(广渠门外店),广渠家园16号楼底商安心购超市地下一层,东城区,116.448741,39.891864,购物服务;便民商店/便利店;便民商店/便利店,便利店
B0LGGAY3KT,便利蜂(建外soho西区18号楼店),建外SOHO西区北门西南50米,朝阳区,116.453353,39.906739,购物服务;便民商店/便利店;便民商店/便利店,便利店
