id,name,address,district,lng,lat,type,keyword
B000A87P13,乐成中心SPACE3,东三环中路22号,朝阳区,116.462516,39.894417,购物服务;商场;购物中心,商场
B0FFIPZTQU,北京长安天街,新城大街与金安路交叉口(上岸地铁站出入口旁),门头沟区,116.123450,39.905343,购物服务;商场;购物中心|购物服务;商场;普通商场,商场
B0FFGQZ9KH,搜秀购物广场,崇文门外大街40号(崇文门地铁站G东南口步行360米),东城区,116.419328,39.896594,购物服务;商场;购物中心,商场
B0FFH14X68,新活馆,东打磨厂街7号宝鼎中心A座,东城区,116.413225,39.899797,购物服务;商场;商场,商场
B0FFLO909T,新辰里(酒仙桥店),酒仙桥路与酒仙桥中路交叉口东南100米,朝阳区,116.490901,39.975785,购物服务;商场;普通商场|购物服务;专卖店;烟酒专卖店,商场
B0H3MZ9HYF,金唐新光界,丰台北路18号(西局地铁站G东南口旁),丰台区,116.306221,39.866282,购物服务;商场;商场,商场
B000A84G18,金宝汇购物中心,金宝街88号(灯市口地铁站C东南口步行340米),东城区,116.421522,39.915162,购物服务;商场;购物中心,商场
B000A81GMN,东安市场,王府井大街138号(金鱼胡同地铁站B东口步行290米),东城区,116.411922,39.914339,购物服务;商场;购物中心,商场
B0G0ASUY5M,林奥CITY PARK购物中心,清林东路4号院林奥嘉园6号楼,朝阳区,116.409356,40.034013,购物服务;商场;普通商场,商场
B000A7WROU,北京华联购物中心(回龙观店),回龙观西大街111号,昌平区,116.319445,40.076525,购物服务;商场;购物中心,商场
B0FFFVI41J,好世界,东三环北路38号(呼家楼地铁站C2东南口步行70米),朝阳区,116.463206,39.921436,购物服务;商场;购物中心,商场
B0H1HSRN75,瀛海环宇坊,瀛永街(瀛海地铁站C西南口步行180米),大兴区,116.448613,39.758038,购物服务;商场;购物中心,商场
B0FFHWOMXZ,大族广场Mall&More,荣华南路2号(荣京东街地铁站),大兴区,116.512841,39.791811,购物服务;商场;购物中心,商场
B000A22EFC,丰联广场,朝阳门外大街18号(朝阳门地铁站A东北口步行330米),朝阳区,116.438511,39.923609,购物服务;商场;普通商场,商场
B0HKX7UVHR,北京姚家园万象汇,青年北路与姚家园路交叉口110,朝阳区,116.516015,39.941242,购物服务;商场;购物中心,商场
B0FFFSEF3H,金隅嘉品Mall,东坝中路38号,朝阳区,116.548122,39.951675,购物服务;商场;购物中心,商场
B0FFFV52S6,中发百旺商城,圆明园西路18号,海淀区,116.276833,40.028943,购物服务;商场;普通商场,商场
B000A4E931,长安商场,复兴门外大街15号,西城区,116.345154,39.907838,购物服务;商场;购物中心,商场
B000A9PREQ,京粮广场,田村路43号(田村地铁站B东北口步行50米),海淀区,116.253898,39.930845,购物服务;商场;购物中心,商场
B000A87C6F,当代商城(鼎城店),阜石路165号,石景山区,116.196034,39.925629,购物服务;商场;购物中心,商场
B0FFG9K43O,通州贵友大厦,梨园镇云景东路1号(梨园地铁站B西南口步行250米),通州区,116.666495,39.884213,购物服务;商场;普通商场,商场
B0FFJCSPT1,昌发展万科广场,龙域中街1号,昌平区,116.315847,40.066232,购物服务;商场;购物中心,商场
B000A8W5MU,老佛爷百货,西单北大街110号,西城区,116.374891,39.914132,购物服务;商场;普通商场,商场
B0HALZ4694,THE NEW西单更新场,西单北大街180号(西单地铁站B北口步行120米),西城区,116.375344,39.908269,购物服务;商场;商场,商场
B0FFJQ2000,北京延庆万达广场,延庆镇庆园街59号,延庆区,115.984571,40.474098,购物服务;商场;购物中心,商场
B0HRC6KF30,龙旗购物中心,黄平路19号,昌平区,116.347187,40.067107,购物服务;商场;购物中心,商场
B0FFK96OMN,万优汇,立汤路188号,昌平区,116.415150,40.057050,购物服务;商场;普通商场,商场
B000A20FEA,红桥市场,天坛路9号,东城区,116.420577,39.886248,购物服务;商场;普通商场,商场
B000A80TPS,3·3大厦,三里屯路33号,朝阳区,116.454770,39.936839,购物服务;商场;商场,商场
B0FFKQU840,大兴大悦春风里,林校路街道黄村东大街38号,大兴区,116.341819,39.730177,购物服务;商场;购物中心,商场
B000A9DPL9,北京石景山万达广场,石景山路18号,石景山区,116.225972,39.906718,商务住宅;商务住宅相关;商务住宅相关,商场
B000A8W57P,翠微百货(大成路店),大成路8号,丰台区,116.265267,39.888439,购物服务;商场;普通商场,商场
B0FFH84AL2,上品+(奥运村店),奥运村街道北苑路甲13号院1号楼北辰泰岳大厦,朝阳区,116.417016,40.031715,购物服务;商场;购物中心,商场
B000A7XF4U,新世界百货(大望路店),建国路93号院万达广场A座,朝阳区,116.472563,39.909289,购物服务;商场;购物中心,商场
B0FFHKFZS3,时代LIFE购物中心,蒲芳路芳星园二区6号楼(方庄地铁站A西北口步行350米),丰台区,116.435304,39.865464,购物服务;商场;购物中心|购物服务;超级市场;超市,商场
B0FFLJ202V,北京SKP-S,高碑店乡建国路86号(大望路地铁站出入口步行200米),朝阳区,116.478857,39.907336,购物服务;商场;购物中心,商场
B0H2JDUKK8,西长安中骏世界城,北京城区曹各庄中路与新城东街交叉口(桥户营地铁站旁),门头沟区,116.125551,39.911716,购物服务;商场;购物中心|购物服务;商场;普通商场,商场
B000A8UW2U,财富购物中心,东三环中路7号(金台夕照地铁站A西北口步行490米),朝阳区,116.458856,39.917433,购物服务;商场;购物中心,商场
B000A7COFT,翠微百货(牡丹园店),北土城西路151号(牡丹园地铁站A西北口步行140米),海淀区,116.367104,39.977451,购物服务;商场;普通商场,商场
B0HU9C7LG5,四元桥购物中心,宜居南路甲2号,朝阳区,116.461315,39.978908,购物服务;商场;普通商场,商场
B000AA1B1V,金地广场,建国路91号(大望路地铁站D西北口步行90米),朝阳区,116.474488,39.909108,购物服务;商场;购物中心,商场
B0JKM7AUR1,汇琴购物中心,石榴庄街道榴乡路86号,丰台区,116.423446,39.843263,购物服务;商场;购物中心,商场
B000A7LMXW,赛特+购物中心,建国门外大街22号,朝阳区,116.441641,39.907608,购物服务;商场;购物中心,商场
B000A85D3E,三里屯SOHO商场1号楼,工人体育场北路8号三里屯SOHO办公A,朝阳区,116.453141,39.933001,购物服务;商场;普通商场|购物服务;商场;购物中心,商场
B0H0V72GD6,BOM嘻番里,学清路38号金码大厦B座(六道口地铁站B东北口步行110米),海淀区,116.353832,40.001771,购物服务;商场;购物中心,商场
B0FFIIYL1J,融科天地,科翔路与中关村南三街交叉口西100米,海淀区,116.326166,39.984088,购物服务;商场;购物中心,商场
B0J64Z6IN3,新地佰,地安门外大街31号(什刹海地铁站A1西北口旁),西城区,116.395477,39.937951,购物服务;商场;商场,商场
B000A876EW,新世界百货(顺义店),新顺南大街18号,顺义区,116.652057,40.126556,购物服务;商场;购物中心,商场
B0GKPR25F2,北京清河万象汇东区,清河中街68号,海淀区,116.335291,40.030186,购物服务;商场;购物中心,商场
B0KACZSREF,北京超极合生汇东区,永旺商城北路与生物信息南街交叉口南160米,昌平区,116.292463,40.097166,购物服务;商场;购物中心,商场
B0FFKRTWAI,路劲世界广场,双营西路78号院2号楼B1至4层,昌平区,116.291906,40.206866,购物服务;商场;普通商场,商场
B0FFFAEHGH,鑫嘉汇购物中心,丰葆路88号院1号楼,丰台区,116.292070,39.817953,购物服务;商场;购物中心,商场
B000A31F69,中关村科贸电子城,中关村大街18号中关村科技贸易中心,海淀区,116.317651,39.983410,购物服务;家电电子卖场;数码电子,商场
B0FFG2XU0U,新荟城购物中心,望京东园1区120号楼,朝阳区,116.482239,39.998842,购物服务;商场;购物中心,商场
B000A8VXAU,红星美凯龙北京东五环商场,朝阳路高井村甲6号,朝阳区,116.539931,39.914727,购物服务;家居建材市场;家具城|科教文化服务;展览馆;展览馆,商场
B0FFHR72JX,龙湖北京颐和星悦荟,颐和园路208号(西苑地铁站C2西南口步行50米),海淀区,116.290467,39.997818,购物服务;商场;普通商场|购物服务;特色商业街;特色商业街,商场
B000A8XLYP,国泰生活广场(机场店),南平街甲1号,顺义区,116.602821,40.046437,购物服务;商场;普通商场,商场
B000A856YN,国泰百货(天通苑店),东小口镇天通苑东苑东三区2号楼,昌平区,116.435660,40.073184,购物服务;商场;普通商场,商场
B000A83JRQ,翠微百货,复兴路33号,海淀区,116.304179,39.908266,购物服务;商场;普通商场,商场
B0FFHQNJSH,龙湖·长楹天街,常通路1号院(常营地铁站F西南口步行150米),朝阳区,116.599591,39.924542,商务住宅;楼宇;商住两用楼宇,商场
B0K2Z76GUV,北京上德银泰城,广茂大街19号院,大兴区,116.346271,39.764099,购物服务;商场;购物中心,商场
B0JK4ZJN19,T+MALL,南三里屯路1号(三号线团结湖站H口),朝阳区,116.454918,39.932121,购物服务;商场;购物中心,商场
B000AAA562,北京华联BHG Mall(常营店),常营街道朝阳北路17号(常营地铁站出入口旁),朝阳区,116.597707,39.926599,购物服务;商场;商场,商场
B000A8X7TY,华贸天地,来广营朝阳北苑清河营南街7号院3号楼,朝阳区,116.430386,40.047782,购物服务;商场;商场,商场
B000A843IF,太阳飘亮购物中心,亚运村大屯街道安立路68号,朝阳区,116.409207,39.997976,购物服务;商场;购物中心,商场
B0FFFGQAC5,首开·福茂,宋家庄顺八条8号院三区3号楼(宋家庄地铁站),丰台区,116.427191,39.846412,购物服务;商场;普通商场,商场
B000A7WRVR,华腾新天地商场,东四环中路195号,朝阳区,116.488203,39.885527,购物服务;商场;普通商场,商场
B0FFKLC488,丰台大悦春风里,新宫地铁站D口直达,丰台区,116.364660,39.810084,购物服务;商场;购物中心,商场
B0HU7SZ04J,锦荟港购物中心,胜利街道站前街3号院1号楼,顺义区,116.647394,40.126472,购物服务;商场;普通商场,商场
B0FFFFVG20,绿地缤纷城(房山店),天星街1号院7号楼,房山区,116.160838,39.756429,购物服务;商场;购物中心,商场
B0FFIIIWFL,朝悦百惠购物中心,王四营桥东京哈高速路南,朝阳区,116.535643,39.868282,购物服务;商场;购物中心,商场
B0FFFS6DLG,力宝广场,亦庄镇荣华中路8号院,大兴区,116.501934,39.805465,商务住宅;楼宇;商务写字楼,商场
B000A83I8V,翠微百货(龙德广场店),立汤路186号,昌平区,116.415466,40.060411,购物服务;商场;普通商场|购物服务;商场;购物中心,商场
B000A7ZUZI,新街口百货,新街口南大街7号,西城区,116.372376,39.940116,购物服务;商场;商场,商场
B0FFF5SQGR,蓝岛大厦(朝阳店),东大桥地铁站D2西南口步行240米,朝阳区,116.449406,39.922391,购物服务;商场;普通商场,商场
B0I19AVRZ6,星悦广场,常营街道三间房东路4号(黄渠地铁站D西南口步行170米),朝阳区,116.575461,39.923220,购物服务;商场;普通商场,商场
B000A88AE6,北京城建·城悦荟,北苑家园秋实街1号,朝阳区,116.421286,40.042760,购物服务;商场;商场,商场
B0GUJPQ6Q6,北京华联BHG Mall(同成街店),育知东路30号(回龙观地铁站A2口步行130米),昌平区,116.337566,40.072030,购物服务;商场;购物中心,商场
B000A9LE7M,隆华奥特莱斯购物广场,贯通路东侧18号(石门地铁站C东南口步行110米),顺义区,116.642237,40.128497,购物服务;商场;购物中心,商场
B000A7XW5D,燕莎友谊商城,亮马桥路52号,朝阳区,116.463019,39.948858,购物服务;商场;购物中心,商场
B0I1FURG2E,玖耀里西区,路松街75号,昌平区,116.282033,40.146548,购物服务;商场;商场,商场
B000A80XMD,久隆生活广场,酒仙桥路39号,朝阳区,116.494903,39.961618,购物服务;商场;普通商场,商场
B0FFFAK5E6,亿潼隆万丰购物中心,万丰路305号,丰台区,116.296283,39.873018,购物服务;商场;购物中心,商场
B0FFG8VPVA,中粮·祥云小镇北区,安泰大街9号,顺义区,116.536591,40.089650,购物服务;商场;购物中心,商场
B0J3LC9HDP,1733山谷食集,北三环西路甲18号院大钟寺广场2号,海淀区,116.343058,39.966325,购物服务;购物相关场所;购物相关场所|餐饮服务;餐饮相关场所;餐饮相关,商场
B000A806DF,华冠购物中心,拱辰街道北关西路14号1幢,房山区,116.139337,39.735063,购物服务;商场;购物中心|购物服务;超级市场;超市|购物服务;文化用品店;文化用品店,商场
B000A852XN,澳门中心,王府井东街8号,东城区,116.413327,39.914866,商务住宅;楼宇;商务写字楼,商场
B0FFJHX8RG,鲁能美丽汇购物中心,马坡镇乾安路13号,顺义区,116.651231,40.178728,购物服务;商场;购物中心,商场
B0FFHOHIJ7,世纪金源购物中心东区,北京城区远大路1号金源时代购物中心(长春桥地铁站B口步行160米),海淀区,116.289992,39.958681,购物服务;商场;购物中心,商场
B000A85EXS,庄胜崇光百货(宣武门店),宣武门外大街8号(宣武门地铁站G东南口步行280米),西城区,116.375639,39.896881,购物服务;商场;购物中心,商场
B0FFJRSSH3,暖山生活,红军营南路36号,朝阳区,116.415407,40.031967,购物服务;商场;商场|公司企业;公司;公司,商场
B000A8WEF5,阳光新生活广场(通州店),翠景北里1号楼九棵树西路80号,通州区,116.656336,39.889718,购物服务;商场;购物中心,商场
B0FFKJ3YN0,NTP新城广场,方庄芳古园一区18号楼1层28,丰台区,116.422033,39.867970,购物服务;商场;普通商场,商场
B0FFJNCRIR,摩方M·CUBE(合景摩方店),外大街1-13附近(崇文门地铁站H西南口旁),东城区,116.417628,39.899696,购物服务;商场;购物中心|商务住宅;商务住宅相关;商务住宅相关,商场
B0GUAHA7PV,万达广场(北京乐多港店),城南街道南口路29号,昌平区,116.190168,40.229903,购物服务;商场;购物中心,商场
B0FFIUUZAQ,首创奥莱商业2期,长阳镇悦盛路6号院,房山区,116.184315,39.764613,购物服务;商场;购物中心,商场
